,comm_1
3381,1261787564593340416
3382,2617373743
3383,1245876996019757062
3384,964187313331998720
3385,3991093671
3386,551264244
3387,701912755
3388,1917849061
3389,1301846402969079809
3390,308260447
3391,1175618412212609024
3392,995758474192719873
3393,1347942329974476806
3394,1327043529076600832
3395,3351634545
3396,140055787
3397,872521669
3398,193743325
3399,176857599
3400,179138784
3401,715557904691105792
3402,552779969
3403,450866823
3404,1295550415128481795
3405,1231947156363366404
3406,1074019478248280069
3407,326203596
3408,973368703806042112
3409,1268211042825502721
3410,2425022022
3411,3335569697
3412,1852954812
3413,1306418901090283521
3414,1031142296
3415,4188502575
3416,1364589886079193098
3417,442053187
3418,341820347
3419,723676722
3420,151864445
3421,191107081
3422,569915450
3423,233144485
3424,4179642077
3425,283542345
3426,220098549
3427,2533004310
3428,2307250844
3429,1309870851018436608
3430,2546620340
3431,1413512732
3432,977093533
3433,1923190490
3434,1216411743951474688
3435,815405120
3436,1007060648
3437,1093335859305349123
3438,883398774072107009
3439,953424699194859521
3440,3336030473
3441,1282425887636545536
3442,701894919078731776
3443,1040706530
3444,328832964
3445,1234992053391626241
3446,75326227
3447,910539656722251776
3448,2356604023
3449,3399401560
3450,940616354851446784
3451,437008637
3452,366386401
3453,1190306530282950656
3454,1633666736
3455,783892904
3456,3063929723
3457,634808444
3458,464068963
3459,452608976
3460,914877253
3461,4127058448
3462,562881157
3463,1294280618545733632
3464,804411242
3465,2290466634
3466,2150048821
3467,2412450326
3468,1355219651568037888
3469,2916806825
3470,411875189
3471,4431931961
3472,1038127237
3473,42459533
3474,156852902
3475,883146487890423808
3476,2766725585
3477,604145666
3478,1273393844374077443
3479,837891024
3480,485243223
3481,165542743
3482,1267946896804454400
3483,161341388
3484,43935704
3485,145851186
3486,205824223
3487,1573660202
3488,167651928
3489,1070837032891625472
3490,2896633023
3491,901878514894475267
3492,1877556540
3493,113716341
3494,157506881
3495,44177072
3496,1271496076248461312
3497,1436850264
3498,3178557845
3499,241601444
3500,34036423
3501,993915288
3502,154156113
3503,788025624426340352
3504,1170075395510689794
3505,148194922
3506,2209704229
3507,3400767802
3508,2437646522
3509,3401531800
3510,758301530
3511,928690763323576322
3512,901954364994146308
3513,885892536459567104
3514,1272040838583988226
3515,617584104
3516,1311784398895841280
3517,1613466613
3518,958713522564743170
3519,900774786736979969
3520,708320540788977665
3521,1033824863654477824
3522,510258699
3523,1175046907133091843
3524,157704165
3525,3158145719
3526,2852510109
3527,575649871
3528,981867733041274880
3529,791721869057622016
3530,1310073767398432768
3531,1307951620966227968
3532,1339021726517227526
3533,162238463
3534,476246798
3535,2902476731
3536,617727129
3537,3399317397
3538,1579097864
3539,1389717379
3540,197516151
3541,1158902213177171970
3542,2205658027
3543,321495907
3544,231856021
3545,38985053
3546,3002205297
3547,1212826268770586624
3548,224751929
3549,1546619706
3550,519897702
3551,272240496
3552,2243859831
3553,1255492211111874561
3554,136008537
3555,327720447
3556,1347566332045357059
3557,2337518389
3558,1360798375
3559,4397736075
3560,1380974449
3561,1183575486749913090
3562,2734410029
3563,792831739404161024
3564,267784293
3565,529013385
3566,300387971
3567,190910908
3568,428581284
3569,1362878676
3570,1189367290531373056
3571,259809508
3572,320267011
3573,2667710973
3574,1172977183276617734
3575,1446416413
3576,492688992
3577,2296235070
3578,1022770517072375808
3579,919331631361679362
3580,785528400
3581,3415148698
3582,3325875579
3583,747159618
3584,510373146
3585,851245478
3586,831259090689093634
3587,528502773
3588,2590974724
3589,531520778
3590,1340102614663499777
3591,1262823152125652992
3592,945841730
3593,1194918649
3594,615311484
3595,1253370070035771393
3596,1165040573377601537
3597,73541657
3598,1292603587231723521
3599,1144770639057883137
3600,1197329422279487489
3601,233035900
3602,3026680756
3603,4218368207
3604,1334570507979599874
3605,1202466356
3606,911131038700711936
3607,894985474707783680
3608,523977958
3609,854435189837189120
3610,2954157569
3611,1345011277438062593
3612,3602141601
3613,358536663
3614,214737578
3615,151575753
3616,13648072
3617,1138637777543806976
3618,3326050276
3619,859650380
3620,989499768
3621,180761086
3622,1293730891034963968
3623,4341658282
3624,1106053292201857024
3625,336631446
3626,867149586
3627,1833475556
3628,133391106
3629,745696982182789121
3630,200840740
3631,1124003913265569794
3632,1171478663910416390
3633,181005425
3634,3885831617
3635,1042535280656437254
3636,173452822
3637,160004387
3638,636985703
3639,53555974
3640,1149349836250107904
3641,3406438935
3642,567727845
3643,3023245155
3644,557661269
3645,3322114985
3646,814480112628461568
3647,240796364
3648,935440256064770049
3649,1166181924240613376
3650,2236555090
3651,1185666134063931394
3652,4643429801
3653,1029609486
3654,1302244731494244354
3655,161838613
3656,827161094
3657,325704431
3658,609315272
3659,132562083
3660,365062014
3661,1302611348233375746
3662,1244752344597901312
3663,3072438443
3664,225838418
3665,51606536
3666,736583058187538436
3667,2821056450
3668,1586607451
3669,1172974860601049089
3670,194253249
3671,1152727219426484226
3672,1276376814
3673,755433942858301440
3674,355790314
3675,190423036
3676,1452114624
3677,1329815581302853632
3678,319076922
3679,18705997
3680,930848798
3681,2292824960
3682,53924426
3683,502056504
3684,1138926104075481089
3685,941290754370088961
3686,27063328
3687,521481969
3688,1255648694877204481
3689,1424354426
3690,1249733644027154432
3691,1086729642252353538
3692,193414434
3693,2531647449
3694,1084175089506107392
3695,780089524273737728
3696,375690542
3697,4251496827
3698,263965729
3699,3344466791
3700,1158274739904950272
3701,849794724416368641
3702,873470322
3703,530809472
3704,192562349
3705,1288523283948883973
3706,128908039
3707,1182654518196146177
3708,2942680073
3709,2821449809
3710,148882211
3711,2798077200
3712,1321516422
3713,4302035667
3714,143687857
3715,1130439206382309376
3716,3502299676
3717,1350511375798448131
3718,170694669
3719,411472498
3720,43814969
3721,1168246076295528459
3722,763516645990076418
3723,1205685357657899008
3724,1072679314662088704
3725,256186406
3726,1257392246963556354
3727,180936077
3728,305177589
3729,747180284483887104
3730,1061027098779889665
3731,160393468
3732,1195920302993227781
3733,50049404
3734,1089235845901680640
3735,1083066782569631749
3736,1194189692
3737,890556628906508288
3738,3310141768
3739,560066442
3740,340016309
3741,171705774
3742,1227736354806804481
3743,2939396457
3744,497601472
3745,3145393144
3746,2172512202
3747,1183744915
3748,4713515175
3749,333502013
3750,199881685
3751,3325232860
3752,186847923
3753,562215773
3754,88558058
3755,84481574
3756,894357463671218176
3757,172201080
3758,4866844209
3759,284281006
3760,852115046
3761,371489042
3762,149522989
3763,1292201252005261313
3764,952705496024305664
3765,818391896498307072
3766,4123493003
3767,186645870
3768,176599880
3769,619193517
3770,1161754858866823168
3771,1239526511084032002
3772,2488893961
3773,1193521394
3774,146639380
3775,1127332867644829696
3776,997111621939073024
3777,177233720
3778,773624077332410369
3779,4887163726
3780,1174429677840211975
3781,142444059
3782,1252547827034738688
3783,1275564546795675651
3784,1035576379763568641
3785,1066311709856538625
3786,2408066345
3787,1322738258363777025
3788,2805857609
3789,2724240168
3790,1017582795223420928
3791,27481313
3792,4573385776
3793,191695589
3794,632791714
3795,282815870
3796,2756942101
3797,1271215861290934273
3798,573580369
3799,427785086
3800,772245551131856896
3801,1240035367010607106
3802,338429165
3803,131743463
3804,1312166791876169736
3805,1366053222717288449
3806,870625139108585473
3807,1204908279803060225
3808,927761253816328192
3809,1357667538
3810,718834263177764864
3811,561356979
3812,405312767
3813,1334215900933795840
3814,1365514287301742594
3815,1356906511990222849
3816,1119068124576452608
3817,4037598623
3818,1157440798646054912
3819,718761403977437185
3820,788158740
3821,210856540
3822,4730010509
3823,1120276706441478144
3824,361401417
3825,365092039
3826,400171325
3827,785515206415945729
3828,2986501655
3829,1153846200346583040
3830,4379711416
3831,4871865071
3832,809376371298471936
3833,3363112299
3834,782961882634280960
3835,1128748698
3836,373479490
3837,1105659439393185794
3838,1252686587944742912
3839,873889142874279936
3840,1066435570912690176
3841,2651177183
3842,87564210
3843,1249937513248165888
3844,1654689073
3845,428311279
3846,967168267
3847,93204214
3848,916023026
3849,133800485
3850,856198951883735040
3851,829175534978531328
3852,2239513046
3853,1039156843413692417
3854,1606298526
3855,137689128
3856,945732650937081856
3857,555377438
3858,560307947
3859,190681046
3860,3437673070
3861,1030463414
3862,894292722
3863,524036928
3864,1562020520
3865,161369170
3866,1221830859084439552
3867,45486404
3868,731300862904176640
3869,1131012151919939585
3870,4023980895
3871,172846319
3872,170306827
3873,2677062639
3874,808472612208840704
3875,897576181696000002
3876,4816806112
3877,2828176110
3878,2976844775
3879,1197082652479803392
3880,1164583652514250755
3881,291846542
3882,3044717403
3883,1110631464352337920
3884,582994425
3885,210423471
3886,4799561009
3887,278125173
3888,1556844440
3889,1241101955172306946
3890,2820739844
3891,552067861
3892,396207162
3893,2580237963
3894,80551570
3895,1293639763
3896,107515416
3897,2984414273
3898,32737458
3899,1210338726
3900,1207041263012339713
3901,136206317
3902,889665868749295616
3903,2984179246
3904,355754879
3905,635760996
3906,817146700498345984
3907,3293254031
3908,142018519
3909,1318324452623605761
3910,2679590739
3911,2661049379
3912,208594987
3913,38491084
3914,180602918
3915,251739379
3916,1099120893354303488
3917,1318410871694131202
3918,199350392
3919,1932734370
3920,259290892
3921,410989339
3922,1013229775593377793
3923,2176021387
3924,554497716
3925,161880572
3926,1144966763219771392
3927,3044335095
3928,621496803
3929,86635649
3930,3374639332
3931,1236397093868232705
3932,1275187924674502656
3933,923306487686066176
3934,1116435133303803904
3935,14826433
3936,904813567584677888
3937,190030660
3938,1289904508286447619
3939,1212893879290122241
3940,2693012360
3941,946143818918891521
3942,92542035
3943,142703583
3944,145289314
3945,138525110
3946,852282242109984768
3947,813539318161690625
3948,130222625
3949,969950609905463296
3950,215375844
3951,1232357214209368064
3952,15655153
3953,1357882310687916033
3954,216534813
3955,2409477230
3956,41989603
3957,71165101
3958,215095685
3959,1155590115839942657
3960,1635931586
3961,179666398
3962,1684081688
3963,135574258
3964,199290067
3965,102786125
3966,825407100
3967,253081238
3968,51513915
3969,600419911
3970,829797432187813888
3971,2768731438
3972,4245624214
3973,1361092091972042754
3974,1002022672631549952
3975,286294569
3976,1273371302796066818
3977,847763364285747201
3978,351050664
3979,583918690
3980,209734036
3981,974125746447896576
3982,144070759
3983,1159512513890979845
3984,268516531
3985,899356474782224384
3986,156828073
3987,453757332
3988,268516136
3989,1048078390199287813
3990,3141243051
3991,197794834
3992,738799491223068672
3993,364380385
3994,1025493784296079360
3995,383952072
3996,596987395
3997,287417193
3998,1270770055924547584
3999,3312726053
4000,1180485330
4001,634085169
4002,1195771669761019904
4003,1046520057331949568
4004,1061778619
4005,1338886649544134657
4006,413411630
4007,3287871795
4008,801337236
4009,1279966661714546688
4010,1377770888
4011,1332896157555712004
4012,179575582
4013,227743370
4014,1575414444
4015,3077672681
4016,240383818
4017,634813962
4018,172953471
4019,4869331228
4020,101080561
4021,1183567796267036672
4022,4840083875
4023,2416587746
4024,1190089906451861504
4025,1140665533098016768
4026,1090720085927477266
4027,156859936
4028,1202415038780362753
4029,127993742
4030,515797178
4031,1100025377022533632
4032,1109972023600652288
4033,720568080
4034,929071049760804866
4035,4777003833
4036,1255472385957990407
4037,62550537
4038,80319220
4039,1253560079430844422
4040,1266397484018008064
4041,187243160
4042,1373720401
4043,51491871
4044,4596268762
4045,880209642323943426
4046,1554096516
4047,1310277165397798913
4048,127241677
4049,879035722946289664
4050,1261039138394038272
4051,1323358522831212545
4052,1117834573549842432
4053,1689217285
4054,1261012618036289541
4055,3408115749
4056,1138784614049308672
4057,1235969204299407360
4058,3038243218
4059,145317485
4060,2985920363
4061,598484754
4062,487479458
4063,475787912
4064,557164021
4065,850902313380261888
4066,21383721
4067,4857494913
4068,947561916532187136
4069,118385157
4070,250898118
4071,922243822385598464
4072,1044780406703296512
4073,1188818916744798208
4074,1141336297522565120
4075,172819123
4076,1363817106031210496
4077,19765024
4078,1364419256658591750
4079,1262132234586394626
4080,3397249443
4081,2205521495
4082,2981411122
4083,4028449035
4084,1140046939918098432
4085,131355685
4086,2981364232
4087,144810968
4088,1266067878417227777
4089,2242782408
4090,2151523741
4091,281050329
4092,1104898979010146304
4093,1351853328
4094,1298616433186938881
4095,2563314530
4096,715567144
4097,700427861929369604
4098,203722192
4099,1477805875
4100,4648229141
4101,248051244
4102,4085240782
4103,726581121803280384
4104,1308488979138965504
4105,863463599691444224
4106,161394548
4107,3336855915
4108,3449136437
4109,1646016817
4110,960477479503847424
4111,845623597037228032
4112,753964714498088960
4113,2230851626
4114,939939673
4115,239439122
4116,1663625948
4117,888875584952160256
4118,600979702
4119,835922530888101889
4120,1521060230
4121,2857100606
4122,3025893545
4123,1369865461
4124,189101860
4125,1000019960473772033
4126,2251016481
4127,239804917
4128,168878179
4129,3309249226
4130,242552242
4131,856746414
4132,620402172
4133,1317237418060402688
4134,1159706505077284864
4135,486776873
4136,4019735236
4137,4253050349
4138,1080586111938891778
4139,1306687646043906048
4140,1242824189272379394
4141,850037286
4142,2949097731
4143,191460006
4144,2183499610
4145,3000361174
4146,4516962399
4147,263366074
4148,1196099841857904644
4149,1363479476592549890
4150,3103088373
4151,138136014
4152,2325442948
4153,245971218
4154,1239049641116733440
4155,351911527
4156,3378707931
4157,1610565949
4158,898702804809916416
4159,153567225
4160,385552881
4161,196344871
4162,156436928
4163,902742152874250240
4164,1019267708
4165,952820702
4166,949253956328476672
4167,1535790601
4168,1280261189235343360
4169,1066300243057217536
4170,232833876
4171,399837985
4172,749971669
4173,1946065308
4174,345038350
4175,1244748888336142336
4176,1310747988931809283
4177,825269610
4178,272973138
4179,464254296
4180,1049391554
4181,1330501202
4182,152846731
4183,4389180441
4184,6670292
4185,358961173
4186,266597691
4187,1200912543243526144
4188,1350441133
4189,2604730986
4190,711690415867564032
4191,924785286248321027
4192,1292517271928221698
4193,840630086
4194,2195767568
4195,630536297
4196,93666898
4197,301101411
4198,1083013999
4199,2977384127
4200,2712502866
4201,34784274
4202,2500346807
4203,3285589402
4204,1328247271
4205,1857814926
4206,323984381
4207,1105665584941989888
4208,1267804596908503041
4209,15703888
4210,822151048244658177
4211,911766819060486145
4212,1006287782
4213,2251205996
4214,140937564
4215,4893437038
4216,1331473670
4217,710870683
4218,752017706
4219,3362616778
4220,1049804827012808704
4221,2548797067
4222,214132309
4223,1326773185099026432
4224,4890062703
4225,876900998203277316
4226,139554902
4227,713199854
4228,71103303
4229,1054877878528233474
4230,1211098125965746176
4231,705148133173501953
4232,4031738433
4233,199111599
4234,907358913250693125
4235,3196389461
4236,1056887880394641410
4237,2224865828
4238,806621880262291456
4239,1489234777
4240,1316936410188972034
4241,165184985
4242,229700951
4243,4252632136
4244,1973193138
4245,987295945
4246,7699802
4247,2682159590
4248,1069764727314747392
4249,1311326770088509441
4250,1332767845009264643
4251,151564766
4252,1078662236841918464
4253,1191505606756196355
4254,4924880434
4255,1340693870775025669
4256,279338295
4257,145293414
4258,203222182
4259,589075348
4260,2223729387
4261,2957091298
4262,1301011684887232513
4263,37078393
4264,151588182
4265,166275566
4266,1229814719667720194
4267,2478438019
4268,2173188342
4269,1635615240
4270,2195697831
4271,1241744205896208385
4272,1247644719468945409
4273,630663503
4274,1636652948
4275,459607320
4276,1345715915275419648
4277,306217236
4278,2418122154
4279,1301174682973081601
4280,826806695431172096
4281,792107946125758465
4282,1249859504986034177
4283,3305258591
4284,1022616667497668608
4285,2971723342
4286,1126896708166782976
4287,1614062401
4288,3040120583
4289,3039010089
4290,165432155
4291,37107884
4292,160263281
4293,179241852
4294,821905607401893889
4295,122077928
4296,761354250823802881
4297,76968705
4298,1268406024
4299,4160817561
4300,254599256
4301,4197918580
4302,3060306598
4303,1073025675106402306
4304,946001808513753088
4305,3425172929
4306,213103324
4307,1225555358921428999
4308,1346351896047591424
4309,1338421553512521728
4310,518106685
4311,1894773859
4312,763089953186250752
4313,1270892223492751363
4314,1148460115340791808
4315,622414602
4316,1084961636207771649
4317,718550351562031109
4318,2478986301
4319,2511224350
4320,932781738648096768
4321,2360323550
4322,263130289
4323,186574525
4324,489845645
4325,64275987
4326,898355831372222465
4327,1370788457522561024
4328,3579136335
4329,1398635432
4330,492554929
4331,2777549749
4332,78962730
4333,1371951044909993984
4334,742895721972649984
4335,1324866284195024896
4336,3472313595
4337,790742460
4338,924001964
4339,2695665061
4340,151593712
4341,210573453
4342,65687160
4343,159305878
4344,2149143018
4345,1103477802978938880
4346,191705422
4347,726956471351697410
4348,1269573854
4349,304755086
4350,1257078242449686528
4351,701234388
4352,1638416274
4353,56737751
4354,1117443477246238720
4355,116311176
4356,846322681
4357,1259601776958980098
4358,168324792
4359,1251304778
4360,243940520
4361,3548336596
4362,116908782
4363,817639700
4364,2495776551
4365,1942269301
4366,200228390
4367,1291322855746150401
4368,1076742372
4369,72300919
4370,147653829
4371,139914117
4372,1849809876
4373,4173299015
4374,1431760152
4375,528651089
4376,35821802
4377,169773620
4378,247386871
4379,1314666648712998912
4380,818141023
4381,3399300945
4382,857380643856101377
4383,4603951779
4384,198476670
4385,406996871
4386,1358540983185649669
4387,444021521
4388,975256782
4389,726468767170093056
4390,429405443
4391,180770730
4392,3381930857
4393,1254588868726226944
4394,3395927271
4395,42955234
4396,859836835396235265
4397,2447330936
4398,127629427
4399,2732210510
4400,980431795245240321
4401,136022394
4402,3577649488
4403,424424444
4404,144196707
4405,1332610663
4406,1253417989140934666
4407,1357862675649298432
4408,2874520876
4409,1281267564
4410,823737700884905985
4411,1204464191660347393
4412,141449413
4413,179261159
4414,1367554038305337344
4415,2848595111
4416,1242084781686509572
4417,944996670
4418,1071837826084470786
4419,1245425265305673729
4420,1233417143716392961
4421,706529156121681921
4422,984966627388215296
4423,1342961725075816448
4424,1343225679589109760
4425,254348712
4426,1252714664909291520
4427,995494814660644866
4428,334996396
4429,52291401
4430,993968400568406016
4431,15910525
4432,98180591
4433,402346634
4434,248072887
4435,3042108008
4436,63043501
4437,1313233592689004546
4438,2485168606
4439,3239635817
4440,1360670760
4441,189898338
4442,171591517
4443,3192202011
4444,1220668647515000833
4445,3307609305
4446,3092133628
4447,2580910198
4448,1335714175566409729
4449,560708253
4450,814890333666471936
4451,3383585739
4452,893669325718130688
4453,2796836864
4454,1120736817840644099
4455,2798890552
4456,1928259852
4457,1244105703498842113
4458,913243405676822529
4459,576682697
4460,828820114552262656
4461,1113451029956317184
4462,1021446350662193152
4463,1352990163052474368
4464,4530162635
4465,145381842
4466,2576803142
4467,1062116014501097472
4468,54651060
4469,356447895
4470,1354541761
4471,3347815599
4472,449875232
4473,516786485
4474,741391248242712576
4475,167143910
4476,736728967932059649
4477,1346083721229824003
4478,1070157413381226496
4479,762406008
4480,3316534977
4481,1293649589866823682
4482,2985646497
4483,165937374
4484,1099847313298780165
4485,145787501
4486,327529123
4487,1233069142514839552
4488,328674528
4489,1044408690592419840
4490,2691515714
4491,2153800405
4492,2382207576
4493,593194324
4494,785634694108966912
4495,817584939365449732
4496,234462792
4497,3401825351
4498,301094463
4499,532958320
4500,259228647
4501,1337813851836919812
4502,177644926
4503,1162535764988760066
4504,183015350
4505,1290777267581460481
4506,2307461132
4507,46907021
4508,59648798
4509,396087683
4510,312284478
4511,801660673
4512,136378888
4513,175537239
4514,389117314
4515,2881288807
4516,1015753318977757185
4517,36518501
4518,2898619835
4519,1258901386181435393
4520,1241766233307074560
4521,2879965371
4522,1216725577073352705
4523,742517157473456129
4524,1276625379193769994
4525,1262923985987215361
4526,855280679617089550
4527,196442815
4528,919028839
4529,1216598318
4530,1676350585
4531,97552141
4532,1488769404
4533,243411603
4534,1168033093057482752
4535,394243717
4536,1707884000
4537,3135022030
4538,2374308954
4539,1883341651
4540,2680592827
4541,1323705955893334019
4542,154294987
4543,71630576
4544,1163150964368596992
4545,2880122583
4546,1208219721839120389
4547,1170035710977609733
4548,162276722
4549,2200728593
4550,1131132416356167682
4551,1700634055
4552,1242887692913905670
4553,738738135337734144
4554,339918281
4555,1129486277173219335
4556,4254280407
4557,179355342
4558,216749299
4559,1137342200
4560,50357060
4561,1295516331220119553
4562,1041068375940587521
4563,519941870
4564,789116761098555393
4565,241809193
4566,2886442919
4567,1247850419046449159
4568,353214518
4569,1362875996068790273
4570,312267601
4571,94889871
4572,2705710059
4573,1332046883662032899
4574,844874009007329281
4575,221900085
4576,2328723032
4577,1178784720445947904
4578,1256246428126642176
4579,2545747019
4580,987894110743879680
4581,1551500347
4582,2959351841
4583,3198438216
4584,3048181487
4585,250939718
4586,380640537
4587,1291645444284715009
4588,122528110
4589,1026266576176205825
4590,35849082
4591,157854134
4592,1049082548
4593,1169545933
4594,320446230
4595,720410170858147840
4596,471640696
4597,196701573
4598,209777157
4599,178007348
4600,1292698380
4601,497044381
4602,859076402582257666
4603,3185461810
4604,973626289016983552
4605,2344858204
4606,1353316343672676353
4607,1390322094
4608,791452735761711104
4609,1190428756248322049
4610,385158232
4611,556893669
4612,1446907892
4613,2951846098
4614,2184321775
4615,1335434408
4616,1042443549617401856
4617,89088371
4618,2228263273
4619,155662581
4620,4644615034
4621,258402410
4622,3298774939
4623,2775441218
4624,847597811499753472
4625,78910730
4626,437062953
4627,874489508
4628,2577957778
4629,1066471868947972096
4630,112265907
4631,2533809750
4632,127911612
4633,743794532
4634,2530931702
4635,3149153217
4636,1116479635750100992
4637,915849708
4638,296316679
4639,3929778495
4640,1398195762
4641,916413019692953600
4642,1197282935067619329
4643,763831662
4644,176610516
4645,280842148
4646,539224449
4647,548749790
4648,938880066733400064
4649,1628444629
4650,1045133669172695040
4651,1161088547807518722
4652,1199072827
4653,714303445474349057
4654,2369637124
4655,247988305
4656,199153978
4657,1323464870952607747
4658,1044696128715935744
4659,57722509
4660,1289665840581873666
4661,2441415280
4662,928333566
4663,2432673176
4664,1177140803233361920
4665,1329159633202712576
4666,1030595515
4667,2798774747
4668,1461067009
4669,1099776514659368961
4670,1042540326295162880
4671,365756287
4672,427098419
4673,993451171
4674,2212502850
4675,1447538646
4676,778415139729137664
4677,96559184
4678,222518080
4679,862058310870212612
4680,1542108714
4681,707462720
4682,134835794
4683,1366566673873002499
4684,48232889
4685,1167492223459561478
4686,4203847403
4687,2359591766
4688,73796802
4689,1722228470
4690,1275415802
4691,147698376
4692,1119394083305340929
4693,87043325
4694,852643026799296515
4695,1160627129572298752
4696,166656491
4697,234986975
4698,700516966596026373
4699,952636725888802819
4700,179615944
4701,876379601475297282
4702,1098750518187474944
4703,324620028
4704,254607452
4705,160983080
4706,432894791
4707,2496358747
4708,719591985359810561
4709,900825930
4710,1321576017773891591
4711,1288334760503386114
4712,958770978888278023
4713,197591242
4714,734177004
4715,1126388757618466817
4716,979153694544613379
4717,165116621
4718,2424698726
4719,1106735970
4720,1262319843291869184
4721,199118430
4722,4209498801
4723,1414519410
4724,438579494
4725,4228549332
4726,3154143765
4727,1229273872660344838
4728,1134289281646813186
4729,1275980500650332165
4730,118260389
4731,1304055379060547585
4732,950731080
4733,4890664192
4734,547851388
4735,833837347
4736,1099346720322932742
4737,4855000407
4738,1050182455892819968
4739,4198384419
4740,247634385
4741,1020309817825677313
4742,1342588118592057346
4743,162726185
4744,236409833
4745,962383718
4746,28095599
4747,3330539159
4748,319771376
4749,279662579
4750,14334965
4751,1344459128945717248
4752,228789712
4753,935705141868625920
4754,1278706226
4755,354578905
4756,505022270
4757,1483351472
4758,146662367
4759,1039196983297224704
4760,1302203373710700546
4761,2743350846
4762,913136659935440897
4763,99742344
4764,466487301
4765,1185733225093705728
4766,130959333
4767,1190872464
4768,942603946392211456
4769,930290984
4770,2218699159
4771,17707371
4772,624012220
4773,866751702
4774,336827111
4775,1239533628629098496
4776,293913175
4777,926955984114896896
4778,305044705
4779,281382765
4780,3199055422
4781,558921538
4782,2664293035
4783,2440271630
4784,49625451
4785,2424982998
4786,2859017425
4787,623265701
4788,3904751921
4789,1005460210805338115
4790,4850583707
4791,3293258086
4792,124592054
4793,4561814964
4794,14370825
4795,555433278
4796,966201950
4797,166733012
4798,171499186
4799,824769162555883520
4800,714992676521820160
4801,1362591839694561281
4802,1135312993158348801
4803,1327138250574753793
4804,3341218713
4805,837126149696270336
4806,2607866308
4807,1113209069295276032
4808,894710293686833153
4809,776876384455106560
4810,718867648747020288
4811,1222992604092149766
4812,1170201490482327553
4813,832362944663011328
4814,487808931
4815,427851388
4816,2223265587
4817,701169738
4818,1039232458468851712
4819,1057588068050522113
4820,1682346270
4821,2410038355
4822,1004057426591657984
4823,2331989418
4824,242415607
4825,230902381
4826,871733782470119424
4827,1191852242296623104
4828,355548858
4829,1272721437103730688
4830,2788447381
4831,176205293
4832,90911720
4833,2792813244
4834,526688801
4835,850171765
4836,985177024510775298
4837,1525984849
4838,210509936
4839,1051698272044232704
4840,140435373
4841,1042439426
4842,2616109453
4843,153215764
4844,1174867530
4845,128599869
4846,1308564047630159873
4847,982012467684536320
4848,151243768
4849,1037331157547933696
4850,1327649698589585408
4851,856967264524005376
4852,118290211
4853,42301930
4854,1149040176053870597
4855,1343604706745212928
4856,312334731
4857,3084569070
4858,98980371
4859,134758494
4860,1089172334253088768
4861,171372268
4862,1277352805
4863,1159898102117142529
4864,502274288
4865,2352571393
4866,1298609888508116999
4867,35793460
4868,4323735947
4869,341650046
4870,1265052297199005699
4871,986364299789643776
4872,3043738582
4873,2710294359
4874,912205214
4875,747512494684528640
4876,4916223839
4877,562479337
4878,1000480606755741696
4879,4593710476
4880,273564845
4881,1005247915231719430
4882,363411678
4883,158728089
4884,1251138552680906752
4885,176535352
4886,944325438532440066
4887,878889293766422528
4888,1226174257
4889,92871226
4890,940224667
4891,361603245
4892,2178028787
4893,208577040
4894,1184995262772764672
4895,173983806
4896,252296214
4897,819965914468782081
4898,912787207
4899,1316964973
4900,3225325720
4901,1424385044
4902,1046220084182683648
4903,225047887
4904,144674491
4905,3069858161
4906,1354830156351893507
4907,1297998729081831424
4908,1330965555084472323
4909,200496560
4910,329887864
4911,157818233
4912,218538384
4913,1191423145586114570
4914,1137386184957673473
4915,1286540910176677888
4916,894098874
4917,1303871918089605121
4918,1025826979424215041
4919,1347229561285726208
4920,209358186
4921,146801624
4922,1950321553
4923,1115459018
4924,890968411538432000
4925,1217499794362576902
4926,1109564829633863680
4927,1301328191068479493
4928,1052667121715556353
4929,3253709673
4930,990775593947029506
4931,174339045
4932,3289053168
4933,335544122
4934,2724832352
4935,1207475121566429187
4936,1305198286933053441
4937,705948771679657984
4938,2824544096
4939,1254482124364791809
4940,236644877
4941,1406345574
4942,3573366436
4943,1168536415623401472
4944,2741060625
4945,135305006
4946,1287802509113864199
4947,78408615
4948,1363859354303287296
4949,165160089
4950,1175791522312331264
4951,1079846655539724293
4952,1091170968960188417
4953,1663745658
4954,2881661637
4955,195951682
4956,134326821
4957,527889914
4958,2890278922
4959,281025114
4960,3129240310
4961,1208789963069952000
4962,1114590254
4963,1164512736803508225
4964,1216419136949059584
4965,1360414681
4966,777324268505931776
4967,845680010048540673
4968,2949847258
4969,254659947
4970,1353024178807562240
4971,71604323
4972,1236269955299061760
4973,557417967
4974,1354124820313759746
4975,871896997
4976,1104932713
4977,1685037421
4978,3776782355
4979,1556227687
4980,146640530
4981,160648945
4982,1260214801453797376
4983,446565184
4984,738178798898667521
4985,1649306262
4986,1278103369421328384
4987,2152246554
4988,802503744
4989,820892732
4990,1265590778
4991,398449294
4992,1145678073435688960
4993,1018505904
4994,1185693475054018562
4995,187338330
4996,413517664
4997,903810955351646208
4998,282890314
4999,397669232
5000,147400212
5001,1152060353972514816
5002,1303004321076965383
5003,1264943814097149952
5004,370121768
5005,1307762660570787840
5006,1340685434846887936
5007,2771396662
5008,1005968883403108352
5009,4570191677
5010,1267134715393343488
5011,4858818598
5012,3051914741
5013,2262051140
5014,2598968503
5015,1279078807501185025
5016,321441398
5017,3183532966
5018,1900338445
5019,1183840444830113792
5020,515552235
