,comm_2
5008,1263939464738504704
5009,35287139
5010,997919166198894593
5011,28819631
5012,4389288700
5013,1087557349643075586
5014,2938865843
5015,94169507
5016,993210444574789632
5017,307203046
5018,1216087219385049088
5019,452322698
5020,2282704909
5021,2555787870
5022,1325199970820087809
5023,210946600
5024,156658037
5025,292492391
5026,140905679
5027,235406256
5028,1417046396
5029,114569351
5030,308697078
5031,1347705570
5032,1120351527649128449
5033,747473897612775424
5034,1154371049246666754
5035,611174504
5036,788143327694688256
5037,1354472227157192709
5038,512321775
5039,753037993926127616
5040,730665301
5041,1348989134593994752
5042,2427285942
5043,1317505147484971009
5044,705205336509173760
5045,856143439444021248
5046,175019685
5047,2741273945
5048,781246649456816128
5049,7573932
5050,225489831
5051,104916189
5052,1344630662670725120
5053,2170948302
5054,345580203
5055,1204470723848200192
5056,555594384
5057,2255025068
5058,138039861
5059,1125421568
5060,344968849
5061,114996899
5062,408923281
5063,1185663203411406849
5064,1057073271928172545
5065,310212858
5066,1138229250950139905
5067,185921027
5068,1304874441143463936
5069,393463145
5070,124013143
5071,326264388
5072,87497712
5073,35169194
5074,1075621104448888832
5075,177927558
5076,186899301
5077,387154615
5078,2850778213
5079,1007635591935250433
5080,4766711901
5081,3153065597
5082,2530431493
5083,2166901937
5084,583034380
5085,749745688616075266
5086,1282650823521193986
5087,1273615474463584256
5088,207824592
5089,410820096
5090,932356505722122243
5091,742854776
5092,182113287
5093,4847543525
5094,95664112
5095,1115391193800638464
5096,1126993768488501248
5097,1260626196347355137
5098,938799969447931904
5099,1635652122
5100,329423843
5101,195581723
5102,217080751
5103,40177336
5104,1415869598
5105,4252163513
5106,3307717499
5107,1123404169862426624
5108,206857883
5109,188994783
5110,1098636288
5111,1212146290340945920
5112,732639007746740225
5113,1237041725476155395
5114,99012512
5115,952706332913815554
5116,2615385212
5117,3346585505
5118,148043643
5119,183231616
5120,1269090536876630017
5121,859572384
5122,1546071637
5123,1244781815262576640
5124,2163774819
5125,1262073094895796229
5126,3797231722
5127,1261768982933262337
5128,7921792
5129,1242448427604234242
5130,222556666
5131,382353329
5132,166174123
5133,879535834516664320
5134,139199404
5135,1027726183486644224
5136,2406803028
5137,623412196
5138,620228810
5139,1133861566242316288
5140,1912989577
5141,180529208
5142,1188573000729333761
5143,197576678
5144,983365428
5145,176912858
5146,1075744758
5147,186695445
5148,264493738
5149,1242205745329975299
5150,964459528581517312
5151,228002479
5152,1660439300
5153,370993465
5154,3235859277
5155,936946406362894336
5156,132762269
5157,295856819
5158,854713411543891968
5159,86659414
5160,930620197920272385
5161,4251597346
5162,48791386
5163,304729293
5164,1254012035714736128
5165,2857667871
5166,158040110
5167,1370129485358567429
5168,138058517
5169,2762863945
5170,805181798405775360
5171,1145758453350195207
5172,357135436
5173,171722307
5174,1321642225600761856
5175,990046365291024384
5176,597683994
5177,1581600392
5178,1215360893137178624
5179,52941644
5180,880068853
5181,1251207030976757761
5182,488165564
5183,1331668639335018496
5184,4193307977
5185,47284952
5186,4314442757
5187,1478015100
5188,538105105
5189,201095221
5190,1161120269735538688
5191,744345850827137025
5192,122081213
5193,141744080
5194,358450710
5195,2319405038
5196,239632194
5197,891511246368985089
5198,730178656690180096
5199,3665260523
5200,2352206084
5201,618551775
5202,870727776340455424
5203,856024404618117120
5204,200374021
5205,1337193381571809280
5206,148152933
5207,147252077
5208,25733342
5209,77652212
5210,1059871738563940352
5211,152478116
5212,203220936
5213,846048866579468289
5214,2740819623
5215,1127427836174843905
5216,1371275097378582534
5217,725309958137454592
5218,1151840381010612225
5219,1111229422567415808
5220,64091390
5221,1103775431075991553
5222,930360146
5223,99664022
5224,1163598032765669376
5225,949822594957697024
5226,1337252026632327170
5227,301116784
5228,841285575177076736
5229,717455184327213058
5230,261952869
5231,952307074226114561
5232,750340064
5233,37082801
5234,523954441
5235,106519506
5236,2196893040
5237,160635641
5238,169360051
5239,217642001
5240,1482333253
5241,1054901136837218305
5242,3080457675
5243,49796843
5244,798572748343771136
5245,1268222909014773761
5246,1245405113109315584
5247,1309677169027821568
5248,704458071272247296
5249,1013246291055345664
5250,501198359
5251,1246281523
5252,828150164
5253,381620515
5254,66228985
5255,1260945229
5256,305029444
5257,2883595991
5258,219899459
5259,4842414623
5260,3379474751
5261,226768885
5262,3313181663
5263,3711716956
5264,197076459
5265,51946792
5266,761003210211549184
5267,71540437
5268,1114969580408115201
5269,1532437994
5270,15655922
5271,1122987759445127168
5272,3342193571
5273,536816510
5274,262949677
5275,174433977
5276,931642538171256832
5277,2939869727
5278,98758958
5279,58391027
5280,784202420578619392
5281,1060674530564341760
5282,1317285847948005377
5283,1108489998523871233
5284,1161434054010593281
5285,203369028
5286,4160175261
5287,1362552136631005184
5288,1329514048254259205
5289,54959237
5290,877283810605510658
5291,325118692
5292,276437746
5293,396872063
5294,46278456
5295,573837055
5296,410750634
5297,584987568
5298,2737607334
5299,197219397
5300,193803704
5301,2300893153
5302,4202772262
5303,839712733
5304,1035955177893900289
5305,3418816516
5306,1341182205436018690
5307,1343303610344632320
5308,1357057088141357058
5309,144463107
5310,1256655769921105920
5311,5031441
5312,304676422
5313,574674158
5314,214199824
5315,232200801
5316,784770975502065664
5317,1477765723
5318,369853346
5319,397593012
5320,817381027593195520
5321,344387496
5322,3132004871
5323,363074665
5324,3736470622
5325,11183402
5326,423384875
5327,281855021
5328,324073883
5329,145772649
5330,2455358330
5331,27589426
5332,390472365
5333,594825168
5334,43994157
5335,13194592
5336,14615607
5337,423756071
5338,346256284
5339,984158580831113220
5340,1283248803575930880
5341,4858684211
5342,4827388379
5343,899636464136400900
5344,1128802532971732998
5345,872703679
5346,1287171845586857985
5347,1154894221272375297
5348,381632350
5349,739259737448009729
5350,840320488333299714
5351,377628329
5352,874984440
5353,2222517178
5354,1317503959184138240
5355,989116568129953792
5356,2223661614
5357,2440186327
5358,1122229402832703490
5359,165472863
5360,557319566
5361,360786607
5362,970355207711395840
5363,1187730375285657600
5364,942596016204861440
5365,539035466
5366,1133709450823569410
5367,3024514187
5368,1888499617
5369,1133343323803009024
5370,718426782505021440
5371,1340346647033884673
5372,1177567209041928193
5373,69237104
5374,1267966186614030338
5375,2813715228
5376,4483796482
5377,53847384
5378,167911240
5379,4143186933
5380,1149386372278554624
5381,4482268096
5382,4550182613
5383,1144040871702269952
5384,153511751
5385,2173117904
5386,1219068280146624513
5387,700788133177139200
5388,3931435583
5389,155322464
5390,208646224
5391,334004566
5392,350306158
5393,789415809537875968
5394,826964373629452289
5395,213271175
5396,2883209175
5397,826962183900762112
5398,254615536
5399,59198053
5400,1250066918733725697
5401,344403166
5402,2319125883
5403,2984514437
5404,580067190
5405,33524608
5406,297592666
5407,1229673108405178368
5408,1111975268128907264
5409,90187575
5410,846512190
5411,1233466394970402822
5412,1364725663
5413,1142781834721419265
5414,729137666202193920
5415,1082762265831637008
5416,896900875578470400
5417,2207405155
5418,74208349
5419,219346628
5420,295362548
5421,30672016
5422,28002781
5423,887459856
5424,478732513
5425,1135587619646128128
5426,1131060040054517762
5427,1336619703813480449
5428,336576214
5429,75477100
5430,1238450749371224071
5431,1188816106036908032
5432,4204581617
5433,706915817842196480
5434,3159245725
5435,1039715071893618689
5436,3063992825
5437,582961171
5438,1025178666
5439,1311746883526766594
5440,46891602
5441,1194389602368413696
5442,164433186
5443,204159646
5444,1001522970580398082
5445,765898057
5446,106607811
5447,278380213
5448,210171970
5449,1130484730636439552
5450,488570962
5451,129862088
5452,1115089537179496448
5453,273177700
5454,811700275434110977
5455,850851067642478594
5456,152857101
5457,1271782293204590594
5458,197783809
5459,920605773176213504
5460,1947984955
5461,189566555
5462,124571972
5463,3238463967
5464,1210335348556992514
5465,1212819751644196864
5466,1150867165677010951
5467,904591491070386176
5468,512783009
5469,169884650
5470,20812292
5471,1021471391600824322
5472,907085260768366594
5473,1234101200917794817
5474,1220439586188529664
5475,4429581449
5476,1334156605
5477,2155897331
5478,802934778
5479,133464534
5480,2888261650
5481,443193579
5482,946574088100896770
5483,63331244
5484,2724940998
5485,847937162
5486,865242130125651968
5487,1162150184366874626
5488,1134349112
5489,142294245
5490,2369848597
5491,2372440289
5492,149300928
5493,209294335
5494,3447672321
5495,1274825870474194944
5496,193940416
5497,266866430
5498,151606428
5499,1111707685769150468
5500,260017162
5501,136605221
5502,150808419
5503,839152902430212096
5504,1368285502164631554
5505,786800826
5506,162038634
5507,2463591144
5508,1284257042665025537
5509,914503721228423168
5510,1395656521
5511,3912231
5512,1259661594772062214
5513,18678351
5514,1048591017740566534
5515,1178522323583942657
5516,155476301
5517,2858016454
5518,128964457
5519,319931795
5520,868637196
5521,378079341
5522,4151396422
5523,27257793
5524,1261317151635443713
5525,1139998945
5526,2175141252
5527,1265048568295030789
5528,935452322
5529,4266640516
5530,559064556
5531,167200112
5532,100798620
5533,738057513921351680
5534,115043576
5535,185761019
5536,17930794
5537,199146775
5538,12716872
5539,568472239
5540,249384959
5541,2291885252
5542,1132344198567530503
5543,1241848259938856961
5544,779541044
5545,810542363185729536
5546,203159416
5547,2293043287
5548,1226231465240858624
5549,2594239946
5550,1157821093798957057
5551,310366272
5552,1163212317229768705
5553,1345517690316877825
5554,3594803175
5555,1320576820396331009
5556,2688886679
5557,238883974
5558,1284958411428368385
5559,2786013233
5560,740225331433443329
5561,1264407920780947459
5562,1231381169503166465
5563,1048101296
5564,1177275761482522624
5565,3253692676
5566,786243803980062720
5567,291387096
5568,1186996497503719428
5569,748630781577269248
5570,2203520982
5571,1271498920577949696
5572,1358809568931889161
5573,259958105
5574,334169694
5575,1118344002112299009
5576,4852180227
5577,345391389
5578,910370284716294148
5579,986262985252507650
5580,1112432397633630210
5581,191259782
5582,808053023247335424
5583,140274734
5584,83863047
5585,1278900560540979206
5586,272702668
5587,195291565
5588,158872395
5589,1357402436932038658
5590,2595442320
5591,180404928
5592,1160737539818500097
5593,4109143947
5594,1144945565458997250
5595,549427655
5596,832778861809016832
5597,714449476069535744
5598,1665608731
5599,277494869
5600,971155064478945280
5601,1319099068623298560
5602,3515271317
5603,1104764237816217601
5604,761709382036062209
5605,3063968692
5606,2338980110
5607,1082281988520857600
5608,453400207
5609,2858562535
5610,532745897
5611,19246983
5612,1240446333359661057
5613,1242586270053826562
5614,2545075369
5615,165950921
5616,2358693590
5617,187638203
5618,155686619
5619,842544373862748160
5620,36656007
5621,146153141
5622,1341411663942184960
5623,1080416596705845248
5624,1377640549050675207
5625,1368164173
5626,1358101328258600961
5627,1350543600610902022
5628,184568364
5629,24032670
5630,380015784
5631,1036349983291846657
5632,211568474
5633,2655037042
5634,184625990
5635,2922907419
5636,152299336
5637,127585963
5638,1241763440194129920
5639,358806486
5640,2746868634
5641,81900035
5642,1942232330
5643,1368357152
5644,4254489910
5645,186706861
5646,1383850728
5647,22719296
5648,628778665
5649,247159679
5650,1243307882155773955
5651,1281471061
5652,12117762
5653,156415182
5654,1167216174972702724
5655,584727590
5656,3201792010
5657,1006942603
5658,3255256882
5659,751243807157526528
5660,991768446982639617
5661,1257773316594597889
5662,1421736704
5663,144942739
5664,573115204
5665,109748956
5666,60385554
5667,37465591
5668,1000712214842675201
5669,2411612466
5670,1187117755239161858
5671,167130632
5672,1345613639181598726
5673,1163628875479470080
5674,239894537
5675,905849875132276745
5676,567655065
5677,171343642
5678,747576601819385857
5679,1247705434758287361
5680,217103401
5681,140825793
5682,136143292
5683,859085940102504450
5684,1336019122887516163
5685,211126306
5686,269618302
5687,185279041
5688,1272526019262656514
5689,695729642276286469
5690,4188850217
5691,413430728
5692,154317015
5693,3002929425
5694,168695861
5695,718046103652941825
5696,514667327
5697,69198878
5698,476078094
5699,1207768400564563969
5700,747236894761684992
5701,1592149986
5702,849303929338961920
5703,1607038494
5704,151549649
5705,3130782616
5706,923655844293677056
5707,39336367
5708,13792042
5709,43109519
5710,1058887872026173445
5711,2734866437
5712,365308293
5713,139456874
5714,1375949804
5715,1283505107401924610
5716,2555726052
5717,1210686265529655296
5718,3255306472
5719,777027502346735616
5720,1107331799154413574
5721,27324793
5722,1209142219237556229
5723,3302398083
5724,1302429251262648325
5725,203486215
5726,104399735
5727,159251973
5728,365802932
5729,2497374299
5730,1321548554482180096
5731,1015486685336035328
5732,311785039
5733,959395586146480128
5734,191949058
5735,1332449558362808320
5736,1217183667895906305
5737,146615006
5738,175044733
5739,1250417943634014208
5740,1080885068
5741,199306937
5742,1229521005992800257
5743,158231803
5744,1078420910951092225
5745,723033421
5746,963622026425569282
5747,197392979
5748,324062901
5749,1299167053723688961
5750,1323124524
5751,4851595347
5752,182941653
5753,4779931576
5754,783439417
5755,205236162
5756,705823531276378113
5757,794305191940124673
5758,41620341
5759,764243
5760,1098227043391676416
5761,58368019
5762,1222217153455235073
5763,17922534
5764,570441629
5765,1264586977317392384
5766,152391226
5767,208845480
5768,218183052
5769,985883410882232327
5770,197670557
5771,877885927393251329
5772,1183537518525997058
5773,361338946
5774,729486510148489217
5775,1323691178651508737
5776,887355087651209216
5777,312688930
5778,1295701913812570113
5779,321652274
5780,1241264754
5781,910597284320116738
5782,334967920
5783,3372820041
5784,460119406
5785,240809427
5786,212404470
5787,286835938
5788,1539904808
5789,4704674962
5790,1532230255
5791,508000927
5792,2424575540
5793,360247495
5794,1543609580
5795,292048968
5796,4219818922
5797,183290655
5798,454375616
5799,171694210
5800,327623626
5801,2860977796
5802,3327786045
5803,741803922
5804,4789535543
5805,764296338020368385
5806,996476180239933442
5807,1024476209642659840
5808,289518547
5809,1094696116149465088
5810,1123781957538783235
5811,1055935625386438657
5812,889588220853407748
5813,809720129156050944
5814,4729318888
5815,2694649675
5816,532258214
5817,842536356303855616
5818,1027613396659838976
5819,292751600
5820,1194954606549381120
5821,1061783473
5822,226536982
5823,1149778245883191301
5824,110630477
5825,748772319233921025
5826,1253159323490037761
5827,550720338
5828,730124051369332736
5829,3009334558
5830,399167196
5831,901806558954360833
5832,967246564119994368
5833,1465566780
5834,1278443944846729218
5835,1285450299356913665
5836,1321300525
5837,1579348412
5838,4833298491
5839,290257038
5840,1129092072
5841,785586210836090880
5842,2677993811
5843,314951375
5844,271110807
5845,1202506176975519747
5846,1392710300
5847,880919801551618049
5848,162187490
5849,145677364
5850,366381582
5851,1264977440406978560
5852,3091889688
5853,1301543785915125761
5854,877189331647180806
5855,68052894
5856,77213895
5857,43564780
5858,377076947
5859,923564355207270400
5860,781671780880613376
5861,593722839
5862,2321913848
5863,123327130
5864,278878373
5865,146537390
5866,1248396275516690432
5867,1192546404989906944
5868,395463092
5869,1242489065942941696
5870,713422914670956544
5871,4497194248
5872,228142817
5873,187977599
5874,252909522
5875,3109190002
5876,4275617080
5877,1405733570
5878,2311490583
5879,241581672
5880,58275626
5881,1338320281526538240
5882,1195023122401026048
5883,285436904
5884,2308875857
5885,2571982664
5886,3999384471
5887,1244422864109010947
5888,1190379957823901697
5889,286650712
5890,1265805827182661633
5891,192012139
5892,240702828
5893,175092987
5894,973626795332431873
5895,348780903
5896,272997286
5897,1312789698478211073
5898,864334227445137409
5899,1180434504953090049
5900,1659934592
5901,590370584
5902,731284272
5903,1369655120
5904,278186100
5905,403778208
5906,1105682959884083200
5907,55864444
5908,1114212209637380100
5909,159296024
5910,146554716
5911,29114684
5912,4551154859
5913,176302193
5914,960263233880973315
5915,1175068130445529089
5916,1299476232271261696
5917,499360772
5918,61010799
5919,1183438238100393985
5920,4611352306
5921,235688281
5922,138535558
5923,1340079161638051840
5924,2747013183
5925,2463988771
5926,1137788859713040386
5927,326494441
5928,1279159624088924167
5929,72121392
5930,305288371
5931,2334139796
5932,714250136994648065
5933,291917336
5934,170416040
5935,191269850
5936,171164494
5937,172167065
5938,335520079
5939,2996461635
5940,337698003
5941,1344597934399250438
5942,1274559443661991936
5943,835302672580370432
5944,531207987
5945,151493448
5946,1193168425771831297
5947,288350901
5948,1168324184067518468
5949,1021491868411076609
5950,744560023880237057
5951,4144776443
5952,580198735
5953,313046254
5954,181336743
5955,181593299
5956,1152322402182938624
5957,2758278531
5958,612204043
5959,1284996634825367552
5960,195219132
5961,1283993344889229312
5962,140937822
5963,291941131
5964,752243893484285952
5965,141655625
5966,215403665
5967,171709615
5968,1017174424011923456
5969,182149053
5970,182609802
5971,183280654
5972,3075453035
5973,1395550513
5974,1140378610886414338
5975,159555221
5976,735413179
5977,1339242699975745537
5978,775354988155564033
5979,119867501
5980,3082066600
5981,277720578
5982,868498874981396482
5983,350204256
5984,862733066971774978
5985,2898735091
5986,1321079742276243456
5987,262443155
5988,592467210
5989,3462687556
5990,2998500897
5991,870035428556120065
5992,331234479
5993,129665187
5994,131056136
5995,408625650
5996,1152056077434986496
5997,111799652
5998,448134753
5999,207064740
6000,1272138311503622152
6001,132609519
6002,1954572703
6003,999119957085573121
6004,1634546323
6005,1125104286206238720
6006,365771799
6007,1036306405215690752
6008,328300795
6009,1195097699055521793
6010,90740609
6011,2780221864
6012,1282827483709087746
6013,1228194273520078848
6014,1113240128363872256
6015,925537764472492032
6016,748224478363136000
6017,1255639057209659392
6018,147622944
6019,196888473
6020,293688006
6021,1154763164
6022,375784759
6023,925860704149803009
6024,2713165067
6025,1080424931547070464
6026,945883755754991618
6027,2908158593
6028,1534111550
6029,176871533
6030,1251701906621202432
6031,1329100881858621440
6032,521652013
6033,1260588751753039878
6034,4578446537
6035,788486281382727680
6036,597480847
6037,1275524439153807361
6038,376269869
6039,1208414486564085765
6040,271516240
6041,1533025874
6042,2537592680
6043,56469571
6044,1015473985327452161
6045,1150778116962430977
6046,759230906
6047,1219979032672063494
6048,922174020446978048
6049,1249779322224881675
6050,4867334224
6051,1289836493637287937
6052,340763424
6053,292292742
6054,308489611
6055,258122913
6056,1900739514
6057,332662130
6058,179199426
6059,1342959146728087553
6060,883120119085453312
6061,2230541658
6062,214061656
6063,780201142378721280
6064,725745979203457024
6065,1155582700574715904
6066,3481414288
6067,1315493117513134082
6068,815988545269727232
6069,803632771499520000
6070,1043732383
6071,1186411810209042432
6072,138096050
6073,117187816
6074,283638057
6075,1254204598312669186
6076,823971391821250560
6077,77141652
6078,36587816
6079,285253798
6080,840813067
6081,217668398
6082,145061766
6083,1003957716
6084,215095522
6085,209390637
6086,1187120433268744192
6087,2572946862
6088,315545408
6089,1248318315031924737
6090,1002226485632143360
6091,161393028
6092,716800940540575749
6093,308648421
6094,715871692464250880
6095,138827837
6096,1328721848796930049
6097,1237551744617414656
6098,66385555
6099,1183213101254098944
6100,710830425040621568
6101,7658762
6102,1074377658
6103,1161953086337888257
6104,158554609
6105,106603003
6106,1264686639248551936
6107,2986018215
6108,336359572
6109,2848274933
6110,2293080324
6111,1245156741727256576
6112,817502209
6113,2473114260
6114,168003943
6115,259227841
6116,2529249803
6117,179990422
6118,1026769555
6119,1935996103
6120,1730229084
6121,334162335
6122,187253648
6123,1463247259
6124,203769304
6125,519518014
6126,104639518
6127,800351391923306496
6128,881183617342418944
6129,209751729
6130,706303051
6131,1761839443
6132,748669002982039553
6133,148572827
6134,610235412
6135,991150390006730752
6136,287157353
6137,157109181
6138,891464812043145216
6139,186872962
6140,1413292652
6141,2740819583
6142,78204972
6143,3177468157
6144,1021158212601556997
6145,169933936
6146,1164894182
6147,1255504745315414022
6148,2482792899
6149,978699688420560897
6150,1104585257439895557
6151,2688471824
6152,1970092831
6153,186811418
6154,187534093
6155,1012879613641609219
6156,1295695157354954753
6157,3196415338
6158,2196706855
6159,908776234959687682
6160,1303496987346698241
6161,848033544
6162,49408559
6163,167826780
6164,1239934339699400705
6165,1480704414
6166,1263304901532291072
6167,192018644
6168,28870492
6169,136008998
6170,129093877
6171,2355218442
6172,1445305027
6173,1089622774593789953
6174,1351626890474356737
6175,187035140
6176,1204702424814018560
6177,251881004
6178,1250129346
6179,4899777213
6180,967040529635700738
6181,2527648176
6182,782051075834650624
6183,158232493
6184,1289660192037253131
6185,362523768
6186,146222372
6187,3050663625
6188,1293592278
6189,4530104253
6190,3355974554
6191,860125316030894082
6192,1217278987925323776
6193,274570740
6194,331284143
6195,325661487
6196,1268997737359593474
6197,3102164663
6198,2891580537
6199,159141935
6200,1955141634
6201,1215220560709455872
6202,1016079524
6203,1208570649200992256
6204,144029502
6205,38078499
6206,296928155
6207,755645274
6208,398218199
6209,248689373
6210,1079918201050484736
6211,31413616
6212,1209987972
6213,92269408
6214,1187037698118377474
6215,999031882015789057
6216,16609980
6217,700687997037973504
6218,1198593616261844992
6219,3018414280
6220,1208189267899551750
6221,285116896
6222,1155086240305287168
6223,366713453
6224,1118249508
6225,1340743472
6226,944669602633736192
6227,2545084469
6228,1153113140005146624
6229,833859141185712128
6230,1020693698
6231,3212704941
6232,842220381532524544
6233,188083059
6234,395637275
6235,170719344
6236,2340210000
6237,3027273997
6238,148530273
6239,434268915
6240,1001977923010727940
6241,90966284
6242,1187144934605967362
6243,203566236
6244,147367814
6245,1147642664
6246,2276520595
6247,1332925923067355137
6248,1189026026782941184
6249,45852653
6250,1238622374548975621
6251,2255876516
6252,284972761
6253,731622529928990721
6254,1270885332012146688
6255,3087505091
6256,199095963
6257,149250571
6258,2777341060
6259,2155363015
6260,726119237236973568
6261,1315716486
6262,3093702082
6263,548553533
6264,3340190619
6265,705414308
6266,432000251
6267,4760302517
6268,491338717
6269,4860151030
6270,1106299176017629184
6271,36001888
6272,214598940
6273,399019661
6274,1147233138751475714
6275,596478323
6276,816216258
6277,263250360
6278,926148610013712385
6279,291106552
6280,1214590156017152000
6281,3202440778
6282,709039606596046848
6283,191222011
6284,1028080922074251264
6285,979329064736608257
6286,1129827228487999489
6287,988457196
6288,90962905
6289,164303238
6290,1287448749057421312
6291,1320901193653211141
6292,1126649260555083777
6293,181697404
6294,357630856
6295,1120505430092984325
6296,796428110556184576
6297,1149807560
6298,978818170076188672
6299,1229754557904904194
6300,44856219
6301,1305118959281352704
6302,892397010099331073
6303,1443644600
6304,719327364132507648
6305,833983197952274432
6306,4911590212
6307,986201754667769858
6308,1252409519109550080
6309,4822969515
6310,428267951
6311,584979429
6312,225723546
6313,1024018149006614530
6314,492819809
6315,1267264754327990272
6316,757767882
6317,3239337748
6318,578592914
6319,852040604
6320,210606358
6321,457828084
6322,1215882773967392768
6323,1187083268098809862
6324,156258291
6325,1200424421284073473
6326,892209824
6327,627076140
6328,78653115
6329,173685151
6330,1566985651
6331,4632893727
6332,4779052221
6333,202231385
6334,198840045
6335,4443617919
6336,711536026125266944
6337,1237797222886113284
6338,762793130034946048
6339,82692517
6340,1196105000553975809
6341,1081339364
6342,2502284101
6343,1107637210281590784
6344,4496986997
6345,59570870
6346,1144253102524174339
6347,1240259358530953216
6348,743269557335363584
6349,714629174816858113
6350,1202864943974043648
6351,163696702
6352,713741422000807937
6353,37994587
6354,1388459966
6355,4158124287
6356,1480037053
6357,804013925687771136
6358,814817697846464513
6359,139444611
6360,236057804
6361,1187198100361957376
6362,820659438193360897
6363,1106927376
6364,958445541691715584
6365,1209784207943356416
6366,972883830976720901
6367,941062180920807424
6368,4866698813
6369,1079877279470272512
6370,798551947087331328
6371,83762393
6372,702557562307284992
6373,190068755
6374,707003865057644544
6375,196172891
6376,2400141307
6377,462883358
6378,717442689101348866
6379,183205408
6380,1556282023
6381,974498616818786304
6382,625524887
6383,482389177
6384,1017881912
6385,88337703
6386,234625659
6387,96469004
6388,84030418
6389,145496009
6390,4250911888
6391,127852137
6392,3664921821
6393,273707123
6394,1239263833249558528
6395,450098050
6396,249618215
6397,1300237688746975232
6398,68513868
6399,442247879
6400,1327866578763919361
6401,201299499
6402,226781908
6403,818872387
6404,1327122544185516034
6405,625235615
6406,82946210
6407,756924438575190016
6408,2811938517
6409,71953858
6410,181602646
6411,139552619
6412,991344960
6413,3503789117
6414,508395390
6415,310349013
6416,78175347
6417,1067105683
6418,39281622
6419,274737084
6420,260414047
6421,277577826
6422,307537167
6423,932981036702629888
6424,953760216629334016
6425,15750760
6426,964614961040384005
6427,226370054
6428,1432084152
6429,1065236317720756226
6430,1326985918700527618
6431,310339730
6432,3867042136
6433,316946162
6434,1035027004536573952
6435,293613743
6436,1030266781968023552
6437,32961083
6438,17934673
6439,2848180313
6440,1102089084
6441,720699100627406852
6442,288368569
6443,4808092486
6444,194071210
6445,1540577461
6446,839095743612923906
6447,455448286
6448,273544651
6449,494235628
6450,1178843324578447361
6451,1328180980914466817
6452,184496693
6453,4505217507
6454,4816236335
6455,100057086
6456,2448657036
6457,273110112
6458,773931327250960385
6459,56219230
6460,1311447240490315776
6461,716156613523083264
6462,818860255899688962
6463,319661334
6464,751709156
6465,187743373
6466,1216648655094063104
6467,195769785
6468,186584578
6469,967028631158579203
6470,337995606
6471,1099407949443809283
6472,1311726240546594816
6473,714547254405832704
6474,626669524
6475,78358066
6476,196215445
6477,1343453575
6478,196673208
6479,144019628
6480,1313913789666996225
6481,119246313
6482,1090688516139466759
6483,829517291427659776
6484,968456009013518336
6485,1064931502423752705
6486,1355474373990375424
6487,3872876571
6488,2619908628
6489,2806561697
6490,208543060
6491,1121603022302449666
6492,24661045
6493,92805031
6494,290876434
6495,293714642
6496,199638189
6497,1593921276
6498,964214750258368517
6499,50678035
6500,1299808046433042432
6501,279304973
6502,1350157357
6503,93013527
6504,2465253895
6505,299742420
6506,335079111
6507,3146617168
6508,1058431608108261376
6509,3918688756
6510,1172515975297740803
6511,1303580546556198912
6512,3091409849
6513,85123028
6514,816616194971201536
6515,874119200205418497
6516,168933236
6517,193189356
6518,160343476
6519,2184576314
6520,1917992215
6521,190323575
6522,160243624
6523,241247552
6524,1178566250
6525,185034282
6526,1616319282
6527,175666439
6528,155390892
6529,797843442210603012
6530,2740605262
6531,1196951117705490434
6532,455968551
6533,106502690
6534,770357359
6535,3674571801
6536,328828950
6537,319916123
6538,180847336
6539,382809022
6540,171633001
6541,196453975
6542,2372273293
6543,69758276
6544,183722632
6545,278787352
6546,1364355655981797377
6547,308169027
6548,3044735043
6549,134590539
6550,4627423997
6551,920748746182418432
6552,373794049
6553,831187769405894656
6554,1429204638
6555,1309888986941468674
6556,4552866855
6557,124321494
6558,846373550160273409
6559,596251856
6560,1158982622
6561,1280236583086624771
6562,802663853226074112
6563,2535614959
6564,1229858283541889024
6565,201826074
6566,1201632565058252801
6567,505551531
6568,161529090
6569,985907108
6570,156637398
6571,158974302
6572,146069184
6573,340064470
6574,1347366811
6575,1092251825603072000
6576,1250228342
6577,2889195315
6578,4033506796
6579,434985065
6580,966760245845549059
6581,1233175224260157442
6582,145813205
6583,2227923436
6584,1235842105966071809
6585,150503387
6586,127402354
6587,1062413284215848963
6588,173861700
6589,305413243
6590,1274125188242825221
6591,1169756487612358656
6592,569325204
6593,251900320
6594,1323686922217267202
6595,1305246780045623299
6596,987450380
6597,440492105
6598,373096582
6599,965670048005349376
6600,770542945
6601,198030836
6602,942619238
6603,1201863298175655949
6604,32702499
6605,209290194
6606,1205604058054168576
6607,2234594107
6608,3347264195
6609,191905571
6610,2372271513
6611,2336211387
6612,1341085534073069569
6613,596742871
6614,1708813938
6615,2645694343
6616,431691687
6617,2693534743
6618,1626569310
6619,1182119776006660097
6620,2420794266
6621,143156457
6622,3027008761
6623,2731279367
6624,205971415
6625,210972271
6626,1947393690
6627,238815025
6628,1245479794151772167
6629,746092887935455232
6630,100302259
6631,331916940
6632,352305915
6633,1019190055536070656
6634,165109542
6635,154738110
6636,383864423
6637,3122730435
6638,3296269040
6639,1280699730104848389
6640,189634899
6641,184134867
6642,1013160867226177536
6643,820231555
6644,2772199487
6645,1373331087020199936
6646,4155936063
6647,80053041
6648,277314874
6649,828596237813297156
6650,2702016566
6651,1251691045223649283
6652,157821211
6653,1366464857395109888
6654,879718000039010304
6655,4546139842
6656,189282258
6657,2555672165
6658,1167797841575723008
6659,43167904
6660,2822019899
